Video URL,Title,Description,Channel Title,Keyword Tags,YouTube Video Category,Topic Details,Video Published At,Video Duration,View Count,Comment Count,Captions Available,Location,Caption Text
https://www.youtube.com/watch?v=hxMNYkLN7tI,Aaj Ki Raat -Full Song |Stree 2|Tamannaah Bhatia|Rajkummar Rao|Sachin-Jigar|Madhubanti|Divya|Amitabh,"Get ready to groove with the full song of Aaj Ki Raat from Stree 2! Starring Tamannaah Bhatia and her electrifying dance moves, this catchy track is sung by Madhubanti Bagchi and Divya Kumar, with lyrics by Amitabh Bhattacharya and music by Sachin-Jigar. 

👉 Subscribe to Saregama Music: https://bit.ly/3FkAS0W

Credits:
Music Composer : Sachin - Jigar
Singers : Madhubanti Bagchi, Divya Kumar, Sachin -Jigar
Lyrics : Amitabh Bhattacharya 

All Music Produced Arranged & Designed By : Sachin-Jigar, Abhishek Singh (White Noise Collectives)
Music Production Head - Romil Ved 
Backings : Sumonto Mukherjee, Sahil Vishwakarma, Hrishikesh Gangan
Recording Engineer : Swar Mehta (White Noise Collective)
Mixed and Mastered by : Eric Pillai (FSOB Studio)
Assistant Mix Engineer : Michael Edwin Pillai
Choreographer :  Vijay Ganguly 
DOP: Jishnu Bhattacharjee

Jio Studios & Dinesh Vijan present Stree 2 

Starring: Shraddha Kapoor, Rajkummar Rao, Pankaj Tripathi, Abhishek Banerjee, and Aparshakti Khurana
Directed by: Amar Kaushik
Produced by: Dinesh Vijan
Produced by: Jyoti Deshpande
Written by: Niren Bhatt

#tamannaahbhatia
#stree2
#saregamamusic
#sachinjigar 
#madhubantibagchi
#amitabhbhattacharya
#shraddhakapoor
#rajkumarrao
#pankajtripathi

Learn to sing in Sur with AI Powered Personal Music Teacher- Padhanisa by Saregama. Download Padhanisa App now; https://sarega.ma/padhanisa

To Listen To The Songs From Bad Newz, click here:
https://www.youtube.com/playlist?list=PLXCoHsJ9oLefLO2qXLfLhVIiBomnu5Ags

To Listen To The Songs From Stree 2 , click here: https://youtube.com/playlist?list=PLXCoHsJ9oLefSBV4aF7gTj3Rs9_HvubEJ&si=FYfwkPCTe-8zSDpK

To Listen To The Songs From Chamkila, click here:
https://www.youtube.com/playlist?list=PLXCoHsJ9oLedUUkYRQTTiyIw25l7VTuTz

To Listen To The Songs From Rocky Aur Rani ki Prem Kahani , click here: https://www.youtube.com/playlist?list=PLXCoHsJ9oLefBprn38xyDfvgL-73WncT9

To Listen To Saregama Originals, click here: https://www.youtube.com/playlist?list=PLXCoHsJ9oLeejQ4QL6fdOGBXFz2G_gDex

Aawaz Aapki, Gaane Hamare, Ab Sunegi Duniya Saari
Make your own cover on this song and we’ll launch it on our Openstage Youtube Channel.
Send it on content@saregama.com 

To buy Saregama Carvaan, visit  https://www.saregama.com/carvaan/carvaanhindi
To buy virus free original tracks, visit  https://www.saregama.com/musicstore

Label:: Saregama India Ltd, A RPSG Group Company

To buy the original and virus free track, visit www.saregama.com

Follow us on:

YouTube: http://www.youtube.com/saregamamusic

Facebook: http://www.facebook.com/Saregama

Instagram: https://www.instagram.com/saregama_official/

X: https://twitter.com/saregamaglobal",Saregama Music,"aaj ki raat, aaj ki rat, aaj ki raat stree2, aaj ki rat stree2, stree2 songs, stree2 song, stree2 new song, tamanna new song, tamanna bhatia new song, tamanna song, stree2 teaser, stree2 trailer, Aaj ki raat maza husn ka aankhon se leejiye, Aaj ki raat maza husn ka, Aaj ki raat tamanna song, Aaj ki raat maza husn ka tamanna bhatia song, new hindi song, shraadha kapoor, rajkumar rao, pankaj tripathi, sachin jigar songs, madhubanti bagchi songs, amitabh bhattacharya songs",10,,2024-10-24T11:30:37Z,PT4M47S,211738619,23375,false,,
https://www.youtube.com/watch?v=ekr2nIex040,ROSÉ & Bruno Mars - APT. (Official Music Video),"ROSÉ & Bruno Mars - APT.
Download/stream: https://rosesarerosie.lnk.to/APTID

Order APT. single CD: https://rosesarerosie.lnk.to/APT-CDID

'rosie' - the first studio album by ROSÉ - out now
download/stream: http://rosesarerosie.lnk.to/rosieID

ROSÉ store exclusive 'rosie' vinyl, cd's, and more available now: http://rosesarerosie.lnk.to/storeID

Follow ROSÉ:
https://www.instagram.com/roses_are_rosie
https://www.tiktok.com/@roses_are_rosie 
https://x.com/numberonehq
https://www.facebook.com/rosesarerosieofficial
https://www.rosesarerosie.com/

Follow Bruno Mars:
https://www.instagram.com/brunomars
https://www.tiktok.com/@brunomars
https://twitter.com/brunomars
https://www.facebook.com/brunomars
https://www.brunomars.com/

Lyrics: 
아파트 아파트 
아파트 아파트 
아파트 아파트 
Uh, uh huh uh huh

아파트 아파트 
아파트 아파트 
아파트 아파트 
Uh, uh huh uh huh

Kissy face, kissy face
Sent to your phone but,
I'm trying to kiss your lips for real
Red hearts, red hearts
That’s what I’m on yeah
Come give me something I can feel
Oh oh oh
Don't you want me like I want you, baby 
Don't you need me like I need you now 
Sleep tomorrow but tonight go crazy
All you gotta do is just meet me at the

아파트 아파트 
아파트 아파트 
아파트 아파트 
Uh, uh huh uh huh

아파트 아파트 
아파트 아파트
아파트 아파트
Uh, uh huh uh huh

It’s whatever it’s whatever it’s whatever you like
Turn this 아파트 into a club
I’m talking drink, dance, smoke, freak, party all night 
건배 건배 girl what’s up
Oh oh oh
Don't you want me like I want you, baby
Don't you need me like I need you now
Sleep tomorrow but tonight go crazy
All you gotta do is just meet me at the

아파트 아파트 
아파트 아파트 
아파트 아파트 
Uh, uh huh uh huh

아파트 아파트 
아파트 아파트 
아파트 아파트 
Uh, uh huh uh huh

Hey so now you know the game Are you ready?
Cause I’m comin to get ya
Get ya, get ya
Hold on, hold on
I’m on my way
Yeah yeah yeah yeah yeah

I’m on my way
Hold on, hold on
I’m on my way
Yeah yeah yeah yeah yeah I’m on my way
Don't you want me like I want you, baby 
Don't you need me like I need you now 
Sleep tomorrow but tonight go crazy 
All you gotta do is just meet me at the

아파트 아파트 
아파트 아파트 
아파트 아파트 
Just meet me at the (Uh huh uh huh)

아파트 아파트 
아파트 아파트 
아파트 아파트 
Just meet me at the (Uh huh uh huh) 

아파트 아파트 
아파트 아파트 
아파트 아파트 
Just meet me at the (Uh huh uh huh)

아파트 아파트 
아파트 아파트

아파트 아파트
Uh, uh huh uh huh

#ROSÉ_BRUNO_APT #APT #ROSÉ #BrunoMars #MusicVideo",ROSÉ,"YG Entertainment, YG, 와이지, K-pop, BLACKPINK, 블랙핑크, 블핑, 로제, Rosé, BLINK, 블링크, bruno mars, APT., apt, apartment game, meet me at the, meet me at the apt, bruno mars rose apt, rose, rosesarerosie, rose apt, rose apt music video, rose apt video, rose bruno mars, rose bruno mars kiss, rose kiss",10,,2024-10-18T04:00:07Z,PT2M54S,648149178,514014,false,,
https://www.youtube.com/watch?v=AY3Yea6hBbI,"Hey Minnale - Video Song | Amaran | Sivakarthikeyan, Sai Pallavi | GV Prakash | Rajkumar Periasamy","For more latest songs & videos, subscribe 👉  @SaregamaTamil  

Presenting the melodious video song ""Hey Minnale"" from 'Amaran' starring Sivakarthikeyan, Sai Pallavi and others. Directed by Rajkumar Periasamy. A G V Prakash Musical!

Song Credits:-
Hey Minnale
Album / Movie : Amaran
Composed by GV Prakash
Lyrics - Karthik Netha
Vocals - Haricharan & Shweta Mohan
Programmer : Aswin Sathya
Flutes : Lalith Talluri
Solo Violin : Sai Rakshith
Rhythms : Kalyan
Guitars and Bass : Sandeep Mohan
Recorded by Sanjai Arakkal At Sonic Island studios, Kochi
Vocals Recorded by Ashwin George John at Sounds Right studio, Chennai and Midhun Manoj at
Soundtown Studios
Mixed and Mastered by Jehovahson Alghar, Divine labs
Assistant Sound Engineer : Roopash Tiwari, Divine labs
Divine labs Musicians
Assistant : P Rajamurugan


Movie Credits:-
Starring: Sivakarthikeyan, Sai Pallavi
Written & Directed by: Rajkumar Periasamy
Banner: Raajkamal Films International & Sony Pictures International Productions
Produced by : Kamal Haasan, Sony Pictures International Productions, R. Mahendran
Co- Produced by: Vakil Khan (God Bless Entertainment)
Music: G V Prakash Kumar
Cinematographer: CH Sai
Action: Anbariv, Stefan Richter
Editor: R. Kalaivannan
Dance Choreography: Sherif
Production Design: Rajeevan
Costume designers: Amritha Ram, Sameera Saneesh, V. Sai
Make Up : Altaf Assu Mammoo, U K Sasikumar
Dialogue Writer: Rajkumar Periasamy
Stills: D.Narendran
Publicity Designer: Gopi Prasannaa
PRO: Diamond Babu & Sathish Kumar, Vamsi Shekar
Subtitles - Rekhs
Sound Designer: Sync Cinema
Sound Mixer : Kannan Ganpat
VFX: Spectre Post
DI: Pixel Light Studio
Executive Producer : M. Senthel
Associate Director: Naveen Senthilnathan
Digital Marketing : Magizh Mandram
Co Producer : S. Disney

Lyrics:
Male : Hey Minnale Hey Minnale
En Kannilae Nenjilae
Sollonaa Kannalae

Female : Chakkare En Chakkare
Melmellamaai Chellamaai
Konjuthae Mounamae

Male : Snegamoo..? Premamoo..?
Eedilaa Neyamoo
Perila Maayamoo
Kelviyae Sugamoo..?

Female : Yaavumae Maaruthae
Boomithaan Ithuvoo
Chakkare Chakkare Chakkare..

Male : Karaimeethilae Iru Paathamai
Vaa Vaazhalam Vaazhalam
Mounamai Thedalaam

Female : Kadal Meethilae
Vizhum Thooralai
Naam Thooralam
Thooriyae Theeralam

Male : Ival Irul Poosiya Nedunjalayil
Oli Pol Sirippal
Viral Viral Soodiya
Narumpoovena Viralai Pidippai

Female : Siru Kudai Meeriya
Malai Polave Naal Poguthae
Peruvaram Vaangiya
Thavam Polavae Vaazhvaanathae

Male : Hey Minnale Hey Minnale
En Kannilae Nenjilae
Sollonaa Kannalae

Female : En Ullilae En Ullilae
Melmellamaai Chellamaai
Konjuthae Mounamae

Male : Snegamoo..? Premamoo..?
Eedilaa Neyamoo
Perila Maayamoo
Kelviyae Sugamoo..?

Female : Yaavumae Maaruthae
Boomithaan Ithuvoo
Chakkare Chakkare Chakkare..

Label: Saregama India Limited, A RPSG Group Company

 
To buy Carvaan, visit https://www.saregama.com/carvaan/tamil
To buy virus free original tracks, visit  https://www.saregama.com/musicstore
Follow us on: YouTube: @saregamatamil
Facebook: http://www.facebook.com/Saregamatamil
X: https://twitter.com/saregamasouth

#SaiPallavi #Sivakarthikeyan #Amaran #SaregamaTamil",Saregama Tamil,"hey minnale, hey minnale song, hey minnale video, hey minnale amaran song, amaran, amaran movie, amaran sk movie, amaran sivakarthikeyan, sivakarthikeyan sai pallavi, Haricharan, Shweta Mohan, g v prakash, amaran g v prakash, g v prakash songs, g v prakash music, g v prakash love songs, g v prakash love hits, g v prakash melodies, g v prakash flute music, major mukund story, sai pallavi dance, sai pallavi sivakarthikeyan, sivakathikeyan dance",10,,2024-11-13T12:30:08Z,PT2M57S,46721972,4411,false,,
https://www.youtube.com/watch?v=qaf4cDPsW68,"Hey Rangule | Amaran | Sivakarthikeyan, Sai Pallavi | GV Prakash | Rajkumar| Kamal Haasan| Mahendran","For more latest songs & videos, subscribe 👉 https://bit.ly/Saregama_Telugu

Presenting the melodious first single ""Hey Rangule"" from 'Amaran (Telugu)' starring Sivakarthikeyan, Sai Pallavi and others. Directed by Rajkumar Periasamy. A G V Prakash Musical!

Song Credits:-
Hey Rangule
Singers: Anurag Kulkarni, Ramya Behara
Lyricist: Saraswathi Puthra Ramajogayya sastry
Programmer: Aswin Sathya 
Flutes: Lalith Talluri
Solo Violin: Sai Rakshith 
Rhythms: Kalyan
Guitars and Bass: Sandeep Mohan 
Mixed and Mastered by Jehovahson Alghar, Divine labs 
Assistant Sound Engineer: Roopash Tiwari, Divine labs 
Divine labs Musicians Assistant: P Rajamurugan

Movie Credits:-
Starring: Sivakarthikeyan, Sai Pallavi
Written & Directed by: Rajkumar Periasamy
Banner: Raajkamal Films International & Sony Pictures International Productions
Produced by : Kamal Haasan, Sony Pictures International Productions, R. Mahendran
Co- Produced by: Vakil Khan (God Bless Entertainment)
Music: G V Prakash Kumar
Cinematographer: CH Sai
Action: Anbariv
Action Director: Stefan Richter
Editor: R. Kalaivannan
Dance Choreography: Sherif
Production Design: Rajeevan
Costume designers: Amritha Ram, Sameera Saneesh, V. Sai
Make Up : Altaf Assu Mammoo, U K Sasikumar
Dialogue Writer: Rajkumar Periasamy
Stills: D.Narendran
Publicity Designer: Gopi Prasannaa
PRO: Diamond Babu & Sathish Kumar, Vamsi Shekar
Subtitles - Rekhs
Sound Designer: Sync Cinema
Sound Mixer : Kannan Ganpat
VFX: Spectre Post
DI: Pixel Light Studio
Production Controller: M. Senthel
Associate Director: Naveen Senthilnathan
Digital Marketing : Magizh Mandram
Executive Producer: S. Disney

Label: Saregama India Limited, A RPSG Group Company

To buy Carvaan, visit https://www.saregama.com/carvaan/telugu
To buy virus free original tracks, visit  https://www.saregama.com/musicstore
Follow us on: YouTube: @saregamasouth
Facebook: http://www.facebook.com/Saregamatelugu
X: https://twitter.com/saregamasouth

#SaiPallavi #Sivakarthikeyan #Amaran #SaregamaTelugu",Saregama Telugu,"hey rangule, hey rangule song, hey rangule video, hey rangule amaran, hey rangule telugu song, amaran song, amaran, amaran movie, amaran sk movie, amaran sivakarthikeyan, sivakarthikeyan sai pallavi, Haricharan, Shweta Mohan, g v prakash, amaran g v prakash, g v prakash songs, g v prakash music, g v prakash love songs, g v prakash love hits, g v prakash melodies, g v prakash flute music, major mukund story, sai pallavi dance, sai pallavi sivakarthikeyan, sivakathikeyan dance",10,,2024-10-07T10:30:53Z,PT4M7S,50210338,2734,false,,
https://www.youtube.com/watch?v=6d5SS0gS5bU,"Tainu Khabar Nahi - Arijit Singh | Munjya | Sharvari, Abhay Verma| Sachin-Jigar,Amitabh Bhattacharya","👉🏻 SUBSCRIBE to Zee Music Company - https://bit.ly/2yPcBkS 

To Stream & Download Full Song: 
Spotify - https://spoti.fi/4bI6z31
JioSaavn - https://bit.ly/4bE1GI4
Gaana - https://bit.ly/3V28LLD
iTunes - https://apple.co/4554v2q
Apple Music - https://apple.co/4554v2q
Amazon Prime Music - https://amzn.to/4bKsSoO
Wynk Music - https://wynk.in/u/2lyMs9AeG
Hungama - https://bit.ly/3V4YT3O
YouTube Music - https://bit.ly/4bID4Op

Song: Tainu Khabar Nahi
Movie: Munjya
Music: Sachin-Jigar
Singers: Arijit Singh & Sachin-Jigar
Lyrics: Amitabh Bhattacharya
Backing Vocals: Shruti Dhasmana
Programmed & Arranged by: Sachin-Jigar
Additional Programming: Hrishikesh Gangan at White Noise Collectives
Music Production Head: Romil Ved
Live Instrument:-
Flute: Tejas Vinchurkar
Harmonium: Rinku Rajput
Bass Programmed by: Harshit 'Hashbass' Mishra
Guitars: Sharad Rao
Recording Engineer: Swar Mehta at White Noise Collectives
Mixed & Mastered by: Eric Pillai at FSOB
Assistant Mix & Master Engineer: Michael Edwin Pillai
Recordist for Arijit Singh: Sukanto Singha
Vocal Edit for Arijit Singh: Prithweeraj Sarkar
Artist Coordinator for Arijit Singh: Ashish Biswal

A Maddock Films Production 

Lurking in cinemas on 7th June 2024 

Cast: Sharvari, Abhay Verma, Mona Singh, S. Sathyaraj 
Directed by: Aditya Sarpotdar 
Produced by: Dinesh Vijan, Amar Kaushik 
Based on Story By: Yogesh Chandekar 
Screenplay & Dialogue by: Niren Bhatt 
Co-Producer: Sharada Karki Jalota, Pooja Prem Patheja 
Editor: Monisha R. Baldawa 
Chief Assistant Director: Amit Singh Rajput 
Executive Producer: Shraddha S. Thorat 
Associate Producer: Sanjeev Mishra 
Line Producer: Rajdeep Gupta 
Costume Designer: Sheetal Iqbal Sharma
Director of Choreography: Ruel Dausan Varindani 
Director Of Photography: Santhana Krishnan Ravichandran

Lyrics:

MUKHDA
(Maine chaaha tujhe
Meri ख़ता nahi

Meri ख़ता hai ke
Tujhe pata nahi) ×2

Tere naal tere naal
Preettaan laiyyaan

tere naal tere naal
Preettaan laiyyaan

Ve maahi tainu
ख़बर nahi

Tere naal tere naal
Preettaan laiyyaan

Ve maahi tainu
ख़बर nahi

(O Kinne saal intezaar mein bitaaiyaan) × 2

Ve maahi tainu
ख़बर nahi

Ve maahi tainu
ख़बर nahi

(Maine chaaha tujhe
Meri ख़ता nahi

Meri ख़ता hai ke
Tujhe pata nahi) ×2


ANTARA
पुछदे ne mere yaar purane

Ki ho गया
Ki ho gaya
Ki ho gaya

Tere nahi kyun hosh thikaane

Ki ho गया
Ki ho gaya
Ki ho gaya

(Kamle nu tere होर किसे di) ×2

लोड़ te fikar nahi

Ve maahi tainu khabar nahi

Tere naal tere naal
Preettaan laiyyaan

Ve maahi tainu
ख़बर nahi


Music on Zee Music Company

Connect with us on :
Snapchat - https://bit.ly/3UIfICJ
Twitter - https://www.twitter.com/ZeeMusicCompany
Facebook - https://www.facebook.com/zeemusiccompany
Instagram - https://www.instagram.com/zeemusiccompany
YouTube - http://bit.ly/TYZMC",Zee Music Company,"tainu khabar nahi song, munjya, munjya movie songs, tenu khabar nahi, ve maahi tenu khabar nahi, tainu khabar nahin, tainu khabar nahi arijit singh, arijit singh new song, tainu khabar nahi munjya, tere naal preetan laiyan, munjya song, sharvari new song, sharvari wagh songs, sharvari songs, sachin jigar songs, new love song, new romantic song, arijit singh songs, arijit singh latest song, new bollywood song, latest love songs, latest romantic songs, new hindi songs",10,,2024-06-01T14:30:27Z,PT2M39S,106697923,7695,false,,
https://www.youtube.com/watch?v=1OAjeECW90E,Dhanda Nyoliwala - Russian Bandana (Music Video) | Deepesh Goyal | VYRL Haryanvi,"Here’s presenting Dhanda Nyoliwala’s latest - Russian Bandana. The ultimate anthem that will blow your mind with infectious energy you can’t resist. In the music video, witness the uncharted beauty and bold & brazen energy of Russia like never before!

Listen to Russian Bandana on:

Spotify: https://open.spotify.com/track/1dFrZr9eMUsFqeag04ClqD?si=d83b424a76fb480c
Apple Music: https://music.apple.com/ie/album/russian-bandana-single/1766914120
JioSaavn: https://www.jiosaavn.com/song/russian-bandana/Elw0QEQBQWU

Make your reels: https://www.instagram.com/reels/audio/1757466941664428/

#VYRLHaryanvi #RussianBandana #DhandaNyoliwala 

Vocals, Lyrics & Composition: Dhanda Nyoliwala
Music: Gureet
Arranger: Matty Made It
Mix & Master : Ashock

Director: Deepesh Goyal
DOP: Vikcee
Choreographer: Amit Syal, Ankit Thapa
Editor/DI: Bharat Mittal/Deepesh Goyal
Costumes - Aditi Tripathi
BGM & Foley - Apsy Singh
Production - Alina Russia, JM, Deepak
Design: Sumit Bamal

Project by: Sumit Bamal

Music release inquiries: contact.vyrlregional@umusic.com 

Label: VYRL Haryanvi


Follow & Subscribe to VYRL Haryanvi: 
YouTube Channel: https://www.youtube.com/channel/UCViPmftRQIxoaVmlAfPTgdQ 
Follow us on Instagram: https://www.instagram.com/vyrlharyanvi/ 
Follow us on Facebook: https://www.facebook.com/vyrlharyanvi/ 
Follow us on Sharechat: https://sharechat.com/profile/vyrlharyanvi?d=n 

©Universal Music India Pvt. Ltd.",VYRL Haryanvi,"vyrl haryanvi, vyrl haryanvi song, vyrl haryanvi dhanda nyoliwala, Russian Bandana, dhanda nyoliwala, dhanda nyoliwala new song, dhanda nyoliwala song, dhanda nyoliwala all song, russian bandana dhanda nyoliwala, bandana russian song, dhanda russian bandana, vyrl haryanvi russian bandana, russian bandana teaser, haryanvi song, new haryanvi song, haryanvi new song, dhanda, new song, new songs, new song 2024, Dhanda Russian Bandana song, Russian Bandana video",10,,2024-09-12T05:30:05Z,PT3M23S,70768539,18326,false,,
https://www.youtube.com/watch?v=xp5j2IHyTgs,Kumar Sanu Hit Songs | 90s Superhit Hindi Romantic Songs | Sadabahar Song | Bollywood Songs Jukebox,"Song Details:- 
00:00 Is Tarah Aashiqui Ka
07:18 Tujhe Na Dekhu Toh Chain
14:19 Hum Pyaar Hai Tumhare
21:21 Tumsa Koi Pyaara
27:01 Yeh Dil Aashiqana
32:48 Soldier Soldier
39:04 Mere Khwabon Mein
43:28 Raah Mein Unse Mulaqat
52:03 Utha Le Jaoonga
56:59 Kasam Khake Kaho
01:02:49 Mohabbat Dil Ka Sakoon
01:08:23 Dil Pardesi Ho Gaya
01:14:27 Barsaat Ke Mausam Mein
01:23:07 Dil Ka Rishta
01:30:41 Jaati Hoon Main
01:37:02 Tere Ishq Mein Nachenge
01:45:13 Kitne Dino Ke Baad Mile
01:51:15 Dekha Tujhe Toh
01:58:44 Kitni Hasrat Hain Humein
02:05:13 Maine Apna Dil De Diya

#90s #hindisongs #bollywoodsongs#lovesongs #90severgreen #90shindisongs 

kumar sanu hit songs,90s superhit hindi romantic songs,sadabahar songs,bollywood songs jukebox,hindi love songs,kumar sanu,bollywood songs,romantic hindi songs,90s songs,90s songs hindi,90s romantic songs,90s hits hindi songs,old hindi songs,90s bollywood songs,90s hindi songs,90s video songs hindi,90s evergreen hindi songs,90s evergreen hits,90s love songs,90s hits,90s hits hindi song,hindi gane,hindi song,ss studio,ss studioz90s hits hindi songs
old songs
hindi song
old hindi songs
old song
old songs hits hindi
90s songs
hindi song old
songs hindi
90 songs hits
hindi old song
hindi songs
90s song
song hindi
90 song
sadabahar song
1990 hindi hit songs
evergreen songs
song old
filmi song
love songs hindi
alka yagnik songs
hindi romantic song
old hindi song
evergreen hindi songs
hindi songs old
90s songs hindi
hindi romantic songs
song old hindi
filmi gane
song
songs
bollywood songs
handi all song
hindi gana
all hindi song
hindi song romantic
old love songs
hindi album song
hindi 90's hit songs
song 90s hits
romantic songs hindi
90 songs hits hindi
hindi new song
purane hindi song
romantic song
hindi love song
romantic songs
hindi love songs
love song
old song hindi
hindi song love
hindi old sad song
love song hindi
hindi songs 90's hits
romantic hindi songs
song hindi old
hindi hit song
hindi super hit song
udit narayan songs
udit narayan hit songs
90s hindi song
old love song
90s
old songs hindi
hindi melody songs
old is gold song
old romantic song
songs old
à¤¹à¤¿à¤¨à¥  à¤¦à¥€ song
hindi song 90 hits
songs hindi old
hindi evergreen songs
90s hit song",Bollywood Dhamaka,"kumar sanu hit songs, 90s superhit hindi romantic songs, sadabahar songs, bollywood songs jukebox, hindi love songs, kumar sanu, bollywood songs, romantic hindi songs, 90s songs, 90s songs hindi, 90s romantic songs, 90s hits hindi songs, old hindi songs, 90s bollywood songs, 90s hindi songs, 90s video songs hindi, 90s evergreen hindi songs, 90s evergreen hits, 90s love songs, 90s hits, 90s hits hindi song, hindi gane, hindi song, ss studio, ss studioz",10,,2024-10-23T04:30:25Z,PT2H10M17S,9842549,1152,false,,
https://www.youtube.com/watch?v=S2Eib6ypt7I,Naandhan Radha Naa dhan Radha #music #song #tamil,,Parveen Shafi,,22,,2024-11-02T12:24:37Z,PT16S,264218,79,false,,
https://www.youtube.com/watch?v=pNgeCAHJn20,Misha Miller x @AlexVelea - BAM BAM | Official Video,"Misha Miller x Alex Velea - BAM BAM | Official Video
#mishamiller #alexvelea #bambam 
Subscribe to @MishaMiller YouTube Channel🔔: https://www.youtube.com/channel/UCOdC5qJWmSfrGE8lmnHklhw?sub_confirmation=1
Asculta & Descarca de pe streaming✅: https://bfan.link/BamBam

Misha Milller in Online
Instagram: https://www.instagram.com/m1shamiller
TikTok: https://www.tiktok.com/@m1shamiller
Facebook: https://www.facebook.com/profile.php?id=100063710470770
Spotify: https://open.spotify.com/artist/3RyCLaPoUBr14rFufZ7Gnp
Apple Music: https://music.apple.com/ro/artist/misha-miller/1236186380
Booking/Collab: Oana Calin (oana.calin@roton.ro)

Alex Velea in Online
Instagram: https://www.instagram.com/iamvelea
TikTok: https://www.tiktok.com/@iamvelea
Facebook: https://www.facebook.com/alexveleaonline/
Apple Music: https://music.apple.com/ro/artist/alex-velea/387688285
Spotify: https://open.spotify.com/artist/1V4elwsLx3Lz43ma61eySA

Muzica: Misha Miller, Bastien, Alex Velea, Theea Miculescu
Text: Misha Miller, Bastien, Theea Miculescu
Productie: Coco
Mix/Master: Ayshot, Nicky Howard
Editori: Roton Music Publishing, Global Records, GoldenBoy Society
© & (P) 2024 ROTON MUSIC & GLOBAL RECORDS

Video Credits
Directed by Quba, Moza Kaliza ,Misha Miller
DOP: David Mogan 
Production by Tag Cinematography

Beauty Credits
Styling: Miu Miruna 
Make-Up: Ema Uta
Hair: Eliza Tanasie

""BAM BAM"" Versuri:

Ai crezut ca m-ai ranit
Dar tot tu ai suferit
Bam bam bam, Bam bam bam

Complicat
Tu sau eu, cine-i vinovat?
Cum de-am ajuns asa?
In bucati sa-mi rupi inima

Vant si ploi
Baby nu mai vreau inapoi
Nu mai am cer senin
Doar lacrimi si venin

Pareai sincer cand minteai
Vorbe dulci cand ma iubeai
Baby boy I say bye bye

Ai crezut ca m-ai ranit
Dar tot tu ai suferit
Bam bam bam, Bam bam bam

Voi fi bine-n lipsa ta
Nu mai sunt eu victima
Bam bam bam, Bam bam bam

E tarziu si luna arde
Arde si telefonu’ aici pe podea
Amintiri ce le port
Cu mine peste tot
De ce te mai tin in brate
Cand nu mai vreau sa am sperante, nu vreau
Nici cu tine nu pot
Dar fara tine pierd tot
Stii ca
N-am vreo vina
Io, nu
Ca tu esti soare si furtuna
Doua-n una

Ai crezut ca m-ai ranit
Dar tot tu ai suferit
Bam bam bam, Bam bam bam
Voi fi bine-n lipsa ta
Nu mai sunt eu victima
Bam bam bam, Bam bam bam

Vrei sa ma ai
N-ai cum
Ti-am dat iubire oricum
Oricum ai vrut
N-ai cum
Nu nu
N-ai cum n-ai cum

Ai crezut ca m-ai ranit
Dar tot tu ai suferit
Bam bam bam, Bam bam bam
Voi fi bine-n lipsa ta
Nu mai sunt eu victima
Bam bam bam, Bam bam bam

Toate drepturile sunt rezervate. Orice upload neautorizat al acestui videoclip este ilegal si poate fi raportat oricand la YouTube. 
All rights reserved. Unauthorized reproduction is a violation of applicable laws. In order to avoid copyright infringement, please do not upload this video on your channel.",Misha Miller,"Misha Miller, Alex Velea, Bam Bam, Official video, Misha Miller Alex Velea, Misha Miller Alex Velea Bam Bam, Alex Velea Bam Bam, Misha Miller Bam Bam, Bam Bam Misha Miller, Bam, Bam Bam Alex Velea, Ai crezut ca m-ai rănit, Dar tot tu ai suferit, muzica noua, new music, muzica noua 2024, misha miller 2024, alex velea 2024, trending music, muzica, pop, dance, muzica pop, piesa noua alex velea, piesa noua misha miller, bam bam, bam bam bam",10,,2024-11-22T09:00:06Z,PT2M32S,17538676,4449,true,,Sample captions for demonstration.
https://www.youtube.com/watch?v=_ymicn0_GYc,Oscar Maydon x Fuerza Regida - Tu Boda [Official Video],"Suscríbete: https://Rancho.lnk.to/RHYoutube
Oscar Maydon x Fuerza Regida - Tu Boda [Official Video]

Directed by Jessy Terrero
Executive Producer Jimmy Humilde

🎶Paginas Oficiales De Rancho Humilde
Spotify: https://Rancho.lnk.to/RHSpotify
Instagram: https://Rancho.lnk.to/Instagram
Facebook:https://Rancho.lnk.to/RHFacebook

YouTube Playlists 📢📢  | Corridos 
Mix En Vivo: https://bit.ly/CorridosENVIVO   
Mix Corridos Videos Oficiales: https://bit.ly/CorridosRanchoHumilde 

#OscarMaydon #FuerzaRegida #RanchoHumilde",Rancho Humilde,"Rancho Humilde, Rancho, Jimmy Humilde, Natanael Cano, Fuerza Regida, Arsenal Efectivo, Junior H, Corridos Tumbados, Corridos Verdes, Regional urbano, Clika, SMO, Regional Mexicano, Trap, Banda, Oscar Maydon x Fuerza Regida, fuerza regida, oscar maydon, Oscar Maydon Tu Boda, Fuerza Regida Tu Boda, Oscar Maydon & Fuerza Regida, Fuerza Regida - Tu Boda, Tu Boda, Oscar Maydon, Oscar Maydon video, Oscar Maydon Fuerza Regida Tu Boda, música mexicana, Tu Boda official video",10,,2024-10-15T00:00:07Z,PT3M49S,93527781,14670,false,,
